CpG,mouse_median
cg02244834,0.74601900510401
cg02246073,0.882995727553966
cg02246955,0.108193662953196
cg02247164,0.0294161195816534
cg02247898,0.101037167768639
cg02248486,0.346368929750153
cg02251239,0.0492840398468772
cg02251472,0.665403060751873
cg02251557,0.0406784676729386
cg02252658,0.499121119939515
cg02253804,0.908606727189354
cg02255236,0.821517717491109
cg02256384,0.490427185237894
cg02256631,0.6131128108278
cg02257137,0.0745549397333754
cg02257143,0.813304357472231
cg02257599,0.93730279973086
cg02258144,0.91022402743544
cg02259201,0.891206998173729
cg02259423,0.733163468149141
cg02259819,0.0663452107440049
cg02260012,0.940470307162713
cg02260294,0.915553997577786
cg02260640,0.933515335525536
cg02261365,0.0926657933276604
cg02261822,0.529432249686019
cg02262082,0.960964596472931
cg02262185,0.042518619078601
cg02262384,0.607713119102066
cg02263483,0.852972892763818
cg02265245,0.72816062238514
cg02266179,0.683788161933552
cg02268005,0.778185099720852
cg02268145,0.0121386925879928
cg02268254,0.733723846122623
cg02268652,0.911313653619893
cg02269623,0.830764209151224
cg02269624,0.920538830444066
cg02270238,0.5
cg02270531,0.904452108965796
cg02273345,0.718311138642827
cg02273348,0.601502934049349
cg02273388,0.922966617320009
cg02275294,0.497722419192446
cg02275649,0.0616959253277005
cg02275662,0.899614937906597
cg02278365,0.829179868373589
cg02278887,0.283213255642413
cg02279188,0.951542112642081
cg02280829,0.385944614102338
cg02281100,0.791922114391061
cg02281922,0.935881015126764
cg02282892,0.616263217117408
cg02284095,0.64126222878257
cg02284825,0.266403678206578
cg02284950,0.494674130666631
cg02285327,0.88261439615373
cg02285385,0.639700244912545
cg02285637,0.360879039592438
cg02286447,0.913843498073573
cg02286588,0.893265323654271
cg02286746,0.287246833347346
cg02286774,0.870848157118566
cg02287493,0.125338972199687
cg02287984,0.190010284114585
cg02288270,0.801546312489804
cg02288751,0.298361771337735
cg02290121,0.470189783670714
cg02291020,0.499756498428806
cg02291507,0.843646334730999
cg02292529,0.087783179301874
cg02292859,0.928930588357451
cg02293439,0.115100664757464
cg02293936,0.48667430879435
cg02294059,0.883233731820872
cg02294284,0.111841844026524
cg02296363,0.741566356454833
cg02298541,0.880493149917575
cg02298641,0.824817134032423
cg02299259,0.472663004912474
cg02299271,0.9517271962171
cg02300377,0.488990150779544
cg02300610,0.804069405359258
cg02300760,0.301283652756398
cg02301815,0.762088674155624
cg02301930,0.930907260044526
cg02303671,0.57029619838664
cg02304325,0.0695003341950468
cg02305444,0.910560208123582
cg02307175,0.136343973938375
cg02307886,0.502103813863551
cg02308434,0.858589900073183
cg02309431,0.495320823470168
cg02310569,0.949185305946488
cg02311543,0.460130639928483
cg02311600,0.494347549597157
cg02313256,0.961510342494491
cg02313395,0.739978646888995
cg02314721,0.956679820145122
cg02315120,0.715472079054872
cg02315172,0.510008832820323
cg02315747,0.0705258963982931
cg02316994,0.900079827381161
cg02317025,0.0849784419451772
cg02317742,0.0575794295812251
cg02318358,0.954632066108265
cg02320179,0.071092987439033
cg02320378,0.919751527570708
cg02321062,0.30434524132415
cg02321338,0.938307656220078
cg02321644,0.487716123543851
cg02322553,0.91066802861937
cg02322989,0.0696270351553693
cg02323424,0.780032194232164
cg02323953,0.903626091603588
cg02324130,0.381524123698086
cg02324722,0.0399753835080542
cg02325300,0.475873829204794
cg02327977,0.866273407791779
cg02328239,0.391610984824424
cg02329252,0.949769025916093
cg02329674,0.791893624375185
cg02330041,0.325443788099577
cg02331303,0.444399125456144
cg02331561,0.50126338625687
cg02331830,0.46328312717789
cg02332492,0.487987946853179
cg02332525,0.0911906457368257
cg02334049,0.357930172451883
cg02334175,0.785104469120796
cg02335441,0.496416990282769
cg02335827,0.10212652756299
cg02337941,0.077576302966008
cg02338018,0.916041651806511
cg02338635,0.101870394041188
cg02339457,0.0966904663401221
cg02340142,0.938211467815109
cg02340863,0.687394426724328
cg02341818,0.673601391938144
cg02342576,0.943932425881345
cg02343252,0.0612669258443337
cg02343568,0.367721014326967
cg02343592,0.87280535229228
cg02343936,0.871186425445826
cg02344882,0.25847948336531
cg02347319,0.0472571679185316
cg02347879,0.947298523426028
cg02349046,0.906455055572811
cg02349142,0.842880197862355
cg02349847,0.885993289071247
cg02351188,0.467020340713769
cg02351382,0.872034483618714
cg02352577,0.725574472536242
cg02352801,0.645096741807651
cg02353150,0.927276962573991
cg02353301,0.532057603149257
cg02353307,0.932206984748849
cg02354041,0.957203777806296
cg02354294,0.86803379883525
cg02355269,0.8227828556333
cg02358291,0.500898039234453
cg02359579,0.685285352712628
cg02360445,0.95593646313907
cg02361987,0.0401716521740468
cg02362875,0.701234580588365
cg02363882,0.95397471252708
cg02364050,0.953205861036142
cg02364642,0.0345743173533129
cg02365170,0.811962556568927
cg02365546,0.217736257975218
cg02366106,0.376554175825069
cg02366337,0.90405396864516
cg02366398,0.940300929975242
cg02367316,0.0771909344412618
cg02368037,0.569931037540232
cg02368058,0.0606869348016788
cg02368158,0.667179536571893
cg02369056,0.958691654424268
cg02369843,0.480735964982738
cg02370248,0.918814439102839
cg02371571,0.65253659473252
cg02374131,0.962428761134501
cg02374677,0.674615888152603
cg02375248,0.991096697269207
cg02376561,0.778574267879541
cg02376954,0.852258615133028
cg02377948,0.191766043686122
cg02379339,0.54025777992755
cg02379609,0.952053354474858
cg02379880,0.314882494624368
cg02379904,0.0273156560753069
cg02380426,0.368656419112562
cg02382000,0.442505444817959
cg02382880,0.816770038796271
cg02382944,0.0180777760153433
cg02383526,0.842842426023599
cg02383785,0.486818912487546
cg02384111,0.876200120404984
cg02384124,0.664563833498277
cg02384859,0.493741085152052
cg02385429,0.114591536031559
cg02386575,0.528799528032737
cg02386933,0.802896217435007
cg02386994,0.895420963180944
cg02387263,0.535666371743666
cg02387898,0.963911971598791
cg02388150,0.494568286580662
cg02388378,0.0801995112425849
cg02389125,0.732105922903162
cg02389140,0.916052264484622
cg02391262,0.00967807508450702
cg02392100,0.879452386209107
cg02393105,0.522514439997886
cg02394031,0.0421347109345087
cg02396332,0.930970171019101
cg02396907,0.0917638880872798
cg02397231,0.921732524968565
cg02398016,0.359250140693853
cg02398612,0.0629508487911645
cg02398849,0.268532275317708
cg02399020,0.958948087026476
cg02400551,0.84916873580452
cg02400954,0.942718174545738
cg02402843,0.515767010724854
cg02402921,0.632879615565308
cg02402946,0.49400680201217
cg02404145,0.0908888020109895
cg02404574,0.488634991749594
cg02404657,0.488342804375165
cg02405742,0.947213182676534
cg02407736,0.874170420151615
cg02407848,0.960934387495644
cg02409454,0.607087934717324
cg02410726,0.855167242486474
cg02411450,0.127605176612427
cg02411865,0.846303307978001
cg02412398,0.748399375720147
cg02413779,0.497688186082741
cg02416191,0.948567553246899
cg02416504,0.954744476798333
cg02417230,0.645113744377552
cg02418783,0.054945311341739
cg02419180,0.507349369194333
cg02419397,0.90145859340717
cg02420467,0.752679025591601
cg02420850,0.0452011149422161
cg02421077,0.444305182297328
cg02421251,0.812214749886964
cg02421449,0.842629691886082
cg02422559,0.878245057365021
cg02423021,0.0405131781689067
cg02424565,0.493805800272341
cg02424832,0.673152484967164
cg02426735,0.329695513784336
cg02427264,0.525988987191834
cg02428365,0.553872210767007
cg02429111,0.876326004913367
cg02429698,0.826079134934856
cg02430333,0.48327331932576
cg02431008,0.199684332042498
cg02431139,0.443033606168218
cg02431759,0.88411028865222
cg02432171,0.673358076719104
cg02434126,0.645430409007441
cg02434996,0.631019896931753
cg02436795,0.985087014154534
cg02437639,0.887413480885483
cg02437705,0.504167355402534
cg02438293,0.936951730894056
cg02439040,0.406888371275106
cg02441231,0.490803514567505
cg02443198,0.483449066161722
cg02444070,0.904910106890668
cg02445202,0.942551516151724
cg02446738,0.841083328431525
cg02447322,0.73255515211801
cg02448386,0.338489731429028
cg02448718,0.622859191052839
cg02448802,0.868593700774595
cg02449289,0.705301372047482
cg02450273,0.0275608775288889
cg02452410,0.885940899027561
cg02453401,0.871817924745277
cg02455024,0.913192206212056
cg02455094,0.367353984379374
cg02456288,0.104724848044918
cg02456666,0.972197299024156
cg02456804,0.841146897979743
cg02457016,0.0963611013693442
cg02458378,0.498187508257375
cg02458484,0.783628930392168
cg02459351,0.848838422502419
cg02462130,0.119890826923102
cg02462519,0.0393702893460191
cg02466247,0.72347962429193
cg02466947,0.0335687011043
cg02468520,0.921219681512973
cg02469672,0.695559338734849
cg02469681,0.848082830205691
cg02469990,0.0339314296451581
cg02470096,0.854344201347347
cg02470288,0.465007724374258
cg02470595,0.133915360708387
cg02470738,0.0655903629040972
cg02471195,0.902663012364348
cg02471603,0.78614280236691
cg02473043,0.250188198635119
cg02473887,0.9447484981167
cg02474076,0.855992336254335
cg02474118,0.724815459321793
cg02474352,0.920051371418633
cg02476543,0.636384718131441
cg02476808,0.853989279364624
cg02478218,0.962458063756403
cg02478760,0.0226362787979711
cg02479575,0.453845696503403
cg02479825,0.910241950441354
cg02480299,0.772303939410395
cg02480322,0.915731382920685
cg02480835,0.479337053268351
cg02481504,0.154132360577477
cg02481736,0.113237970731826
cg02482035,0.324722482491995
cg02482206,0.85503824942445
cg02483102,0.549661533566575
cg02486590,0.937567206990054
cg02486904,0.1068971103697
cg02487354,0.871234301556408
cg02487734,0.482360744645048
cg02489552,0.488078036824802
cg02490942,0.488808307902304
cg02491716,0.436134983413241
cg02491874,0.48163205201924
cg02492629,0.612465511456842
cg02494169,0.906984539192013
cg02495519,0.0994030877315476
cg02495570,0.956954410290787
cg02496392,0.658308013457408
cg02496796,0.266833639256976
cg02497241,0.0377959368532849
cg02497242,0.843644934487189
cg02498174,0.732188125710101
cg02499214,0.497051781861947
cg02499249,0.0399263306610588
cg02499472,0.719474148601085
cg02499612,0.0197464615821215
cg02499765,0.736081233360391
cg02499843,0.108037633575019
cg02500125,0.691526729030939
cg02500861,0.213536269442472
cg02500887,0.778974210967102
cg02501718,0.0923763086737367
cg02502477,0.835399428816166
cg02503114,0.910602060136607
cg02503271,0.0352922594045741
cg02503970.1,0.0342754801197075
cg02503970.2,0.0571740153901756
cg02505036,0.904152243412605
cg02505929,0.261165831518581
cg02506421,0.835952808431275
cg02507211,0.760115065089273
cg02508227,0.783756429455101
cg02508649,0.250136401548801
cg02510297,0.478283569520717
cg02512015,0.130171873619917
cg02512248,0.664986058316346
cg02513630,0.492321412845499
cg02514296,0.927077094184136
cg02514623,0.580911264122188
cg02515217,0.489728234360952
cg02515494,0.0364892810861897
cg02515765,0.946999301986106
cg02516167,0.12431540933108
cg02516694,0.278098341662924
cg02517134,0.0917243523555182
cg02517767,0.134823762607945
cg02518713,0.703991919789662
cg02518727,0.898842187153221
cg02518760,0.928597047099882
cg02519894,0.840321355277373
cg02520735,0.84335420050515
cg02520894,0.0273631809102507
cg02521320,0.952612883500995
cg02521592,0.568609074666748
cg02522446,0.363039692132251
cg02523045,0.772804792846643
cg02523575,0.275524736435132
cg02524112,0.802903417629519
cg02524361,0.945214606597812
cg02524816,0.0838179471461858
cg02524931,0.231099351315957
cg02525396,0.0339547540795443
cg02526409,0.96031332118127
cg02526543,0.77074201821179
cg02527701,0.595465555545359
cg02529156,0.902752982271968
cg02529685,0.93235102581779
cg02530320,0.895386800372729
cg02530738,0.0620421953395941
cg02531138,0.810069492137858
cg02532488,0.285456150522646
cg02532525,0.0754925139008473
cg02533142,0.478688819163387
cg02533268,0.0198657867289936
cg02533269,0.428839147805654
cg02534193,0.634862648227717
cg02534279,0.840276988704237
cg02534659,0.894125282750344
cg02536733,0.841435804667225
cg02536838,0.265784424004269
cg02537346,0.0313837159548937
cg02538199,0.123875436951466
cg02539177,0.0413733318330195
cg02540142,0.0767066488448635
cg02540683,0.957282169847746
cg02545350,0.896336453907913
cg02545439,0.060477885928429
cg02545516,0.68650628796524
cg02545818,0.0509517934846188
cg02546486,0.894749749141939
cg02546724,0.150840912246969
cg02546833,0.471605391331218
cg02548732,0.886738534029522
cg02549298,0.933014142012829
cg02550195,0.970693299017461
cg02550277,0.114343545361433
cg02550660,0.500801311336654
cg02550880,0.951922358488149
cg02551260,0.25419976996687
cg02551294,0.915585837744841
cg02551506,0.504901233029994
cg02551680,0.453959061971392
cg02551882,0.0183977097480014
cg02553441,0.670899996162926
cg02553697,0.954125560865939
cg02554051,0.499162146818138
cg02554345,0.277983018922252
cg02554923,0.782896043819129
cg02555243,0.503602744444039
cg02556899,0.494277059404532
cg02558751,0.676838930286656
cg02561723,0.659398245012821
cg02562493,0.879835723492198
cg02565008,0.174661172025553
cg02565841,0.545378348123334
cg02569533,0.0629851951063094
cg02570800,0.903382144205304
cg02571413,0.444307428072752
cg02572134,0.470621352449172
cg02572224,0.0441135428850064
cg02572855,0.740979371893164
cg02572873,0.942426133533674
cg02574073,0.0700481070538973
cg02574410,0.0473694844957764
cg02574621,0.901342941963907
cg02574734,0.607562582071916
cg02575407,0.887461396370932
cg02576158,0.956306797677889
cg02577634,0.580616984747802
cg02577849,0.585317550010011
cg02577949,0.944503674769756
cg02577991,0.498284519360059
cg02578087,0.45876744729576
cg02578827,0.472548913375494
cg02579003,0.0597572179648593
cg02580016,0.411592691460037
cg02580606,0.436332707329083
cg02581097,0.0589514764654872
cg02581793,0.939085594616237
cg02582218,0.53906405327073
cg02582875,0.50326436195795
cg02583033,0.748260768518522
cg02583104,0.37033439705682
cg02584590,0.880379842008441
cg02584868,0.0462212462967085
cg02585505,0.0563870664927581
cg02585932,0.0408282193360032
cg02586638,0.341606873713363
cg02586754,0.110454672434249
cg02587674,0.814265848332365
cg02587840,0.628128897812997
cg02588235,0.0351448134071033
cg02588333,0.865993969755815
cg02588889,0.0526891594223758
cg02591564,0.454644858160069
cg02592763,0.954724863158656
cg02593178,0.20433763182402
cg02593513,0.744966296998446
cg02593752,0.0544417851004596
cg02593960,0.871336322594298
cg02594577,0.0311061294336548
cg02595474,0.0183315035896156
cg02596500,0.645552905019872
cg02597084,0.135264980999078
cg02598071,0.49768374495108
cg02598618,0.0346253612585742
cg02599705,0.958725633503648
cg02600036,0.961440688426119
cg02600043,0.681602996502622
cg02600490,0.76596039529237
cg02600653,0.90129673509815
cg02601407,0.0936917369511502
cg02602455,0.0647881699216832
cg02603112,0.855888747343449
cg02604675,0.0606596230340486
cg02606236,0.611423515513015
cg02606720,0.818605999016965
cg02606840,0.50087829532691
cg02607544,0.399555966388224
cg02607779,0.0400781469560903
cg02608452,0.0373831728469327
cg02609650,0.704771668047678
cg02610586,0.916118470415611
cg02610843,0.285394042064629
cg02611007,0.948854734278724
cg02612181,0.94942042079526
cg02613681,0.494597144753653
cg02613810,0.878166453790808
cg02613931,0.0103725304790949
cg02614847,0.374203142183149
cg02615643,0.461679572312032
cg02615877,0.0282131745793562
cg02616486,0.934882843800221
cg02619656,0.974466161062503
cg02620380,0.977636836394912
cg02620401,0.14285956879872
cg02620514,0.952751822073641
cg02620634,0.840660519708893
cg02622074,0.0518669643935778
cg02626727,0.665033987330859
cg02627247,0.719305881034917
cg02628016,0.911440861472645
cg02628039,0.653229392693262
cg02628072,0.578358692759721
cg02628151,0.0326436432962336
cg02628606,0.851877007262464
cg02629039,0.784881114731202
cg02630138,0.741370552257591
cg02631092,0.435665009592938
cg02631957,0.980059978306728
cg02632028,0.86784521310165
cg02632077,0.363567205773114
cg02632460,0.937706535920364
cg02632558,0.940223953624727
cg02632559,0.904868639960931
cg02633042,0.737797403502761
cg02633867,0.744756900563213
cg02634323,0.811405707804588
cg02634369,0.0351888415805246
cg02634400,0.889345257434982
cg02634628,0.509830134805011
cg02634790,0.508889384708286
cg02635521,0.8887844723856
cg02635768,0.0507286512479027
cg02638021,0.85586460511687
cg02644056,0.0766234568491116
cg02644696,0.955777679104819
cg02645656,0.805118722942153
cg02646433,0.5
cg02648117,0.95097589746779
cg02648459,0.0673475390559503
cg02648464,0.502099617568577
cg02649349,0.972026428935472
cg02649631,0.867510312289929
cg02650131,0.815187651577429
cg02650266,0.403458894342412
cg02650321,0.917980778237893
cg02650385,0.0688063247664815
cg02651569,0.501412237602045
cg02652404,0.118951856366953
cg02652690,0.862956115487665
cg02653214,0.880444640466605
cg02654499,0.873332335191278
cg02656797,0.0372717010956839
cg02656943,0.607779825131866
cg02657478,0.910280527128405
cg02657725,0.489996139516632
cg02658132,0.96338901134496
cg02658193,0.0445404393203455
cg02658499,0.878757330279303
cg02658515,0.960347270719379
cg02658957,0.250287887876511
cg02659843,0.868021724273159
cg02660960,0.741057624808664
cg02661353,0.489430199061396
cg02661453,0.854030942307153
cg02661636,0.529556642998897
cg02661743,0.842442835556287
cg02661764,0.49706868427435
cg02662015,0.0208935052334507
cg02663486,0.926412423019203
cg02665167,0.306233470383972
cg02667765,0.988318335753007
cg02669060,0.0364078779466291
cg02670721,0.576943511307222
cg02671369,0.380852434129973
cg02671508,0.0880048475072684
cg02672155,0.890299064218417
cg02673411,0.919874084773161
cg02673624,0.59839988537215
cg02674428,0.468723164024058
cg02675394,0.023288234111689
cg02675830,0.917357717192941
cg02676375,0.0735313989981027
cg02677048,0.290717661408679
cg02677805,0.689500978950404
cg02677957,0.853510598314407
cg02679551,0.0368999568377568
cg02680430,0.134997793521944
cg02681015,0.091771672922716
cg02681442,0.479798054308689
cg02681616,0.235727108562979
cg02683277,0.106363303341854
cg02684031,0.340096834643976
cg02684102,0.835659527166952
cg02687104,0.717104214209432
cg02688117,0.319715486137465
cg02688223,0.889819594984641
cg02689072,0.503818274509611
cg02689185,0.982717598204611
cg02690638,0.195310724205497
cg02690681,0.159914717776487
cg02690705,0.0670364273754133
cg02690737,0.828358428127707
cg02690873,0.150817047006094
cg02691325,0.143668035534954
cg02691990,0.134081617322856
cg02692845,0.0130216311991239
cg02693146,0.498073988438958
cg02693607,0.106726562716653
cg02693960,0.931301865913697
cg02694968,0.569493932738614
cg02696540,0.585662787434971
cg02696766,0.459209610489294
cg02697105,0.755227488735507
cg02697649,0.706894482339314
cg02699578,0.11813355077608
cg02699795,0.909373315773725
cg02700447,0.691076714530267
cg02700726,0.151347047623089
cg02701049,0.840975784824027
cg02703679,0.131472080851887
cg02705208,0.514990301762551
cg02705280,0.88663118841439
cg02707033,0.157432395415101
cg02707087,0.155992236047215
cg02708246,0.885192121861479
cg02708939,0.65121267839218
cg02709617,0.0733215940474846
cg02710949,0.361821858887824
cg02711775,0.57453163718409
cg02712075,0.160671734314733
cg02712553,0.866020652893694
cg02713637,0.887801202162654
cg02714472,0.0715754493584921
cg02714514,0.860934288330878
cg02714609,0.0343269433666181
cg02714730,0.922555617666309
cg02714778,0.759236813882376
cg02715589,0.830127624073065
cg02715869,0.946528841401355
cg02716646,0.335452685197528
cg02718192,0.675385735199779
cg02719399,0.920983704120547
cg02722823,0.939427088302577
cg02724885,0.0339582740816439
cg02724965,0.497656481214935
cg02725016,0.145607180736946
cg02725055,0.0480317248178745
cg02725643,0.289069402280915
cg02726234,0.395052875909289
cg02727946,0.875159571169906
cg02727970,0.750502283421326
cg02729610,0.772278326106104
cg02729652,0.914875685735264
cg02730271,0.845609277102389
cg02731116,0.599313516248332
cg02732915,0.159440752138041
cg02733021,0.841664076587725
cg02733100,0.118333974008645
cg02734358,0.496119868388602
cg02734933,0.0732551629344862
cg02735486,0.433242179557371
cg02736176,0.966768690872402
cg02737031,0.450539615197831
cg02739306,0.515344591895578
cg02739710,0.136863683310917
cg02739728,0.167876617174698
cg02739927,0.0201643036448346
cg02740381,0.906889522247042
cg02742236,0.578857932209602
cg02743560,0.837269380922309
cg02744008,0.839638984861288
cg02744957,0.616781967405633
cg02745872,0.85764869304761
cg02746768,0.895812496189359
cg02749789.1,0.0528926206030442
cg02749789.2,0.00799717062929123
cg02750490,0.956272402230357
cg02751117,0.926421039771989
cg02751864,0.893857338422737
cg02753151,0.581475001375875
cg02753243,0.921005420191269
cg02754349,0.215697379286583
cg02755069,0.0712359922102423
cg02755684,0.118584824330703
cg02756192,0.038679549148419
cg02756755,0.0104638921567171
cg02758132,0.10368378098962
cg02758817,0.130665256822535
cg02758922,0.104978425672112
cg02759449,0.858138414441831
cg02760280,0.497413159324201
cg02761880,0.0295218157006502
cg02762470,0.944321237438156
cg02762509,0.0787290193962157
cg02762813,0.90957564805523
cg02763383,0.887213041180731
cg02764039,0.980587886423041
cg02764578,0.763653125657395
cg02765821,0.414208971030431
cg02766132,0.0342041758047716
cg02766229,0.780902816727874
cg02766818,0.0625283294777528
cg02768121,0.44580905563296
cg02768181,0.638407462108233
cg02769235,0.0933793754152743
cg02770072,0.118097532669875
cg02770318,0.910986980371346
cg02770983,0.20054992266003
cg02771111,0.0691964964616056
cg02771920,0.909606012829567
cg02773502,0.957712451487182
cg02774034,0.452231619656326
cg02774962,0.526749071488718
cg02774981,0.214204244324653
cg02775328,0.909906192928019
cg02775852,0.0785344318279588
cg02776586,0.879446922608278
cg02776684,0.0492470552008148
cg02777307,0.135283856835669
cg02779499,0.133514329950088
cg02779868,0.943658170551139
cg02779913,0.491504034928205
cg02779948,0.502363146655151
cg02779952,0.899904232482793
cg02781709,0.280747953966193
cg02783173,0.071782055748002
cg02783532,0.0242998314688315
cg02784298,0.88108774433194
cg02784437,0.026617905473689
cg02785457,0.0527901661401213
cg02786186,0.0482219575268489
cg02786606,0.611579848513153
cg02787772,0.494805721031532
cg02788145,0.82411661641553
cg02788185,0.956870091289038
cg02788879,0.513515743346383
cg02788988,0.669390025626506
cg02789602,0.824127184089203
cg02791084,0.872737562148329
cg02791457,0.565978769201093
cg02791630,0.857777521988599
cg02791820,0.698790454427094
cg02791995,0.906424122477559
cg02792988,0.47121819484223
cg02793066,0.913767660441357
cg02793322,0.921504527876608
cg02793450,0.860156916487331
cg02794451,0.241548556740216
cg02794453,0.826831824413894
cg02795927,0.736111377546439
cg02796521,0.0327377323769753
cg02797566,0.0881693408598424
cg02798601,0.919826545547299
cg02799145,0.981554490065462
cg02800363,0.646445693522682
cg02800396,0.620882570166209
cg02802055,0.497588738508802
cg02803284,0.143855584330015
cg02804413,0.936037926863648
cg02805342,0.0891898508158444
cg02805666,0.0546551003766324
cg02805735,0.336690592708153
cg02806036,0.833381353873375
cg02806971,0.0341278359431643
cg02808705,0.946656033540775
cg02808768,0.419874071010576
cg02808836,0.543198433959627
cg02808901,0.0148053005010706
cg02809559,0.909344847403387
cg02809805,0.936905108909769
cg02810085,0.685078002588839
cg02810163,0.72119971693726
cg02811472,0.877398146482445
cg02811585,0.961641942068477
cg02811998,0.899395176343052
cg02812647,0.0256002609245493
cg02815776,0.345021137545247
cg02817030,0.0304572924315648
cg02817165,0.866570733962718
cg02818198,0.140416813172517
cg02818428,0.946951873577787
cg02818743,0.452580580895626
cg02820423,0.430587870478785
cg02820960,0.950791944882107
cg02821342,0.49585962255737
cg02822542,0.976389723592185
cg02825722,0.027260736551893
cg02827112,0.467654075851528
cg02828449,0.658091592534007
cg02828846,0.722861513138926
cg02829706,0.25312012133444
cg02830039,0.843046962807328
cg02830212,0.489385239625693
cg02830912,0.922211653872542
cg02831781,0.655893080624485
cg02834765,0.507543373832956
cg02837897,0.888596466101195
cg02839060,0.0590852157068022
cg02839202,0.937329509163756
cg02841288,0.131987828952638
cg02841311,0.794678815528243
cg02841886,0.00717774459037242
cg02841933,0.0607872120620936
cg02841987,0.609046962313245
cg02844523,0.743374478787746
cg02845962,0.507105419378088
cg02846173,0.438763269518858
cg02848012,0.846143149184617
cg02848871,0.728663318161857
cg02848961,0.548077543435647
cg02850837,0.948449108568094
cg02851136,0.961408840031091
cg02851257,0.9315975880111
cg02851935,0.502094111113638
cg02851990,0.771059884371599
cg02852178,0.964003447119971
cg02854502,0.76806416446357
cg02855204,0.928548556989626
cg02856943,0.919923119740294
cg02857399,0.0845672144658245
cg02859575,0.86219909542934
cg02860346,0.254825337303024
cg02860623,0.0598503258220007
cg02860654,0.972758413075334
cg02861454,0.0945415710025381
cg02861504,0.501884787821792
cg02861868,0.939172128963303
cg02863109,0.453280321791783
cg02863179,0.0219430167292361
cg02863784,0.0547394610091472
cg02864264,0.160601452236624
cg02864518,0.865173432541537
cg02864622,0.746339340190809
cg02865068,0.0314181553350691
cg02865831,0.932587072960027
cg02865946,0.981543733279754
cg02866176,0.808276414745078
cg02867102,0.490233743537634
cg02867809,0.542663301749898
cg02870149,0.950926835471519
cg02871478,0.474187192422689
cg02871654,0.026405934984592
cg02871659,0.496968845662167
cg02873280,0.115116022489395
cg02873393,0.315378376550237
cg02873524,0.0594768403418475
cg02874175,0.031574885026566
cg02874213,0.671928745768109
cg02877097,0.964412233870324
cg02878041,0.983030150696885
cg02878597,0.733276565654898
cg02878926,0.824412538684853
cg02880697,0.894763824840447
cg02881482,0.500554681693977
cg02882406,0.189803406077123
cg02883001,0.960276933887728
cg02884637,0.906849978962645
cg02884952,0.509573286973277
cg02885212,0.745535077812477
cg02885867,0.522040670172738
cg02886027,0.949466717348566
cg02886263,0.867639286028794
cg02886454,0.498339676825564
cg02886823,0.024398693758021
cg02888146,0.0637948722150146
cg02889481,0.97813590216001
cg02891649,0.487137502601084
cg02893356,0.892690774279852
cg02894089,0.501257977342798
cg02894112,0.562357251353321
cg02894327,0.879001837626824
cg02894657,0.00943870245416997
cg02895114,0.688321597351298
cg02895393,0.864169027957384
cg02897209,0.892993091388218
cg02897291,0.823382523546833
cg02897704,0.813326862337958
cg02898094,0.0780641212662249
cg02898461,0.909370603543376
cg02898645,0.848410884596083
cg02899039,0.0636746274734502
cg02899718,0.0532130895272114
cg02900540,0.800573424736257
cg02901139,0.490186849008845
cg02903853,0.940370105008255
cg02904401,0.493226763628749
cg02905739,0.814568497584843
cg02906143,0.849490850339178
cg02907113,0.529005450987262
cg02907587,0.533086795995427
cg02908693,0.952660232907407
cg02908929,0.0385267516155156
cg02909927,0.259184939323381
cg02911028,0.900554003413266
cg02911492,0.976563803445126
cg02912754,0.932240690423823
cg02913088,0.700869630579554
cg02913140,0.649622411499737
cg02914960,0.925105832128136
cg02915968,0.775978602174205
cg02916332,0.310498783347813
cg02916375,0.771867031650756
cg02917100,0.966353543104282
cg02917874,0.864615963945122
cg02918319,0.0711613257608847
cg02922042,0.947794813275329
cg02925207,0.945865916508736
cg02925560,0.827072087253288
cg02925931,0.505345889424595
cg02926165,0.0729869906243602
cg02926432,0.958827115041996
cg02927162,0.0861880098032469
cg02928412,0.77882086561266
cg02928435,0.0696747149339536
cg02929405,0.672547148618597
cg02930279,0.956860625497874
cg02930311,0.913916676045982
cg02931428,0.820741015683233
cg02932095,0.0522287301594442
cg02933226,0.832528107454479
cg02933351,0.932222642586895
cg02933937,0.958294907067744
cg02934228,0.136943929998352
cg02934616,0.742279789450682
cg02936391,0.140406120867696
cg02936468,0.157085739683397
cg02938338,0.485642602108304
cg02939383,0.325116715553215
cg02939577,0.365434387609479
cg02939905,0.0816192472044037
cg02940260,0.914923252656124
cg02941848,0.766379866931295
cg02941993,0.34256264074812
cg02942509,0.310508441928366
cg02944016,0.695888730296559
cg02945397,0.799874367343566
cg02945640,0.080326426401282
cg02946452,0.80301213117205
cg02947508,0.0241710693697547
cg02948616,0.101602241404436
cg02950845,0.895362601102549
cg02951257,0.0826572066870691
cg02951320,0.895025123306955
cg02951427,0.333485929571947
cg02951552,0.0453867135010423
cg02953590,0.0397046881819125
cg02953988,0.477106951118754
cg02955020,0.959845184657639
cg02955343,0.498839279963412
cg02955922,0.829738846195026
cg02957122,0.86916089216935
cg02957160,0.846215187585863
cg02957408,0.948552421904738
cg02958263,0.786683258704571
cg02958663,0.95372573620338
cg02958944,0.911905397595341
cg02960107,0.0277862636542936
cg02961896,0.117736663952615
cg02963234,0.0293786220187583
cg02963783,0.631950445340394
cg02963786,0.454176171626827
cg02964090,0.523996882684194
cg02964555,0.169406577503767
cg02965730,0.962182880413224
cg02967282,0.0980014828153166
cg02967635,0.606417039348026
