CpG,mouse_median
cg03529762,0.649041195749685
cg03532626,0.874054285450175
cg03533765,0.643924326605835
cg03534188,0.420772123464784
cg03535648,0.492169681187089
cg03535689,0.504017837926263
cg03536049,0.808245393813328
cg03536788,0.934069651781088
cg03536971,0.900776822645158
cg03537184,0.482640292116826
cg03537644,0.67162992074682
cg03538296,0.502489849341677
cg03538828,0.717860244791801
cg03539526,0.130385586117439
cg03541332,0.869892061627729
cg03541551,0.858276499277325
cg03541927,0.0527461200900179
cg03542000,0.722761970323864
cg03542972,0.0324886293160719
cg03543715,0.236717174698773
cg03543893,0.265233632862039
cg03544250,0.940309700751769
cg03545303,0.0173350628173926
cg03545606,0.869419584211187
cg03546456,0.484332594361492
cg03547095,0.791585326629912
cg03547245,0.198973721225383
cg03547462,0.506844316498249
cg03547924,0.313153319290654
cg03548253,0.486518885717263
cg03549582,0.0691949919193111
cg03552156,0.0170016757179793
cg03553364,0.162529934066225
cg03554099,0.923946572508709
cg03554311,0.919779684387273
cg03555227,0.499449916302837
cg03556243.1,0.324588647212752
cg03556243.2,0.325386023261244
cg03556525,0.361573338468427
cg03556771,0.97013406868143
cg03556909,0.834340984695966
cg03557129,0.0832082647863876
cg03557306,0.932298339819019
cg03557449,0.814687735858489
cg03558723,0.55194194136474
cg03558754,0.93308704052982
cg03558811,0.0200555349669241
cg03558909,0.943945737632664
cg03559209,0.0413399378617187
cg03561281,0.931576390665326
cg03561999,0.0417168753599105
cg03563956,0.903421728975751
cg03564053,0.097030817361084
cg03564272,0.468867615077398
cg03565081,0.495981972592288
cg03565180,0.96568179779877
cg03565323,0.478363249525278
cg03565344,0.320745096982524
cg03565531,0.691845448338284
cg03566885,0.832600434012879
cg03568747,0.316182578273502
cg03569436,0.824283296171102
cg03569829,0.887771099010639
cg03571234,0.907487069505168
cg03571891,0.139025772189089
cg03572284,0.222504883354661
cg03572508,0.965476307618797
cg03572878,0.95155965696166
cg03574244,0.549972381953728
cg03574837,0.669511150936734
cg03575911,0.971301387428382
cg03576335,0.933843946435307
cg03576422,0.0949254818154112
cg03578041,0.50217394240203
cg03578696,0.884241367894006
cg03581450,0.944651246397444
cg03581780,0.64703027162455
cg03581876,0.0457883499387205
cg03582041,0.150810851216408
cg03582645,0.748881508720228
cg03583550,0.806471939299874
cg03584734,0.907447042564735
cg03586106,0.15668108058776
cg03586368,0.727932908751076
cg03587526,0.971477810921501
cg03587645,0.456021862055088
cg03587925,0.911196001631272
cg03588035,0.833439895897209
cg03588357,0.488589743219909
cg03588806,0.650774481741638
cg03589795,0.905059225502276
cg03590466,0.906176862521731
cg03590800,0.895173576482859
cg03590843,0.962888794421735
cg03591776,0.897594788976582
cg03592357,0.859540540070581
cg03592537,0.972914131819572
cg03593926,0.163208298316714
cg03594978,0.944720062375857
cg03595990,0.480590809502991
cg03596170,0.958333762367428
cg03596782,0.171506207240605
cg03596984,0.886934063502281
cg03597059,0.828183434239023
cg03597491,0.579754097438605
cg03598181,0.690736822799756
cg03598469,0.892444140932961
cg03598662,0.709381379908109
cg03598688,0.0541429211423633
cg03599633,0.251147599609975
cg03599829,0.639455870365741
cg03600207,0.239547589777023
cg03600422,0.847140683306919
cg03601723,0.0194500113068522
cg03602189,0.0530802303783117
cg03603034,0.913540023567551
cg03603104,0.852714354753652
cg03603326,0.00620731066784872
cg03603403,0.473108899265414
cg03603629,0.512868713291927
cg03603703,0.62724597889025
cg03603997,0.139482415900599
cg03604970,0.415725661938672
cg03605454,0.498304006476644
cg03606435,0.666889594594703
cg03607117,0.455553992682968
cg03609458,0.503063164220597
cg03610236,0.911553718858985
cg03611487,0.505515092334735
cg03611818,0.601475712061268
cg03612672,0.794073860172345
cg03612954,0.933678126519948
cg03613012,0.0986877291828264
cg03615156,0.837371475112341
cg03616753,0.692544778534058
cg03617050,0.512264423724337
cg03617806,0.197054805886149
cg03619501,0.878985399911091
cg03619800,0.910099278555366
cg03622764,0.4059669792183
cg03622918,0.530601908835785
cg03623417,0.127331761461931
cg03623878,0.488005950143059
cg03624519,0.887425848052923
cg03625494,0.495077881389076
cg03625898,0.471489253693353
cg03626038,0.969694512289603
cg03626557,0.68451517506175
cg03627197,0.52140342726836
cg03627756,0.417141400147252
cg03630310,0.714988865556296
cg03630442,0.257654017582958
cg03630714,0.806969688148072
cg03633658,0.835991508528575
cg03634254,0.529041730192133
cg03635671,0.0920459076677248
cg03637218,0.495718442357735
cg03637267,0.771767006437978
cg03637425,0.982777672765016
cg03637988,0.520044408212949
cg03638659,0.721993057893519
cg03639474,0.875692801451724
cg03639636,0.498390253896295
cg03639783,0.169036003801279
cg03639871,0.710030064792582
cg03640209,0.555951293158493
cg03640592,0.933654629968028
cg03642296,0.781105318118763
cg03643658,0.0385921050075864
cg03643998,0.46796670052212
cg03644155,0.14558357676379
cg03646571,0.87064490882426
cg03647331,0.754250187105816
cg03647858,0.0696070172147827
cg03649609,0.428097628434903
cg03649776,0.0764685142076539
cg03650138,0.856380003083043
cg03650994,0.639208767334636
cg03653137,0.935848421691385
cg03653244,0.420420260958267
cg03653554,0.94891483644386
cg03653835,0.0826639880188912
cg03655701,0.624252291027932
cg03657398,0.465899979420267
cg03657570,0.90793194508731
cg03658879,0.557491048955322
cg03659156,0.046688601733975
cg03659513,0.655258741833725
cg03661236,0.901300312644161
cg03663215,0.106306729421307
cg03663497,0.874205843979778
cg03664025,0.894608495549166
cg03664125,0.868397526810437
cg03665107,0.0755208726677965
cg03665271,0.137181872504348
cg03665521,0.891321499132108
cg03665633,0.396714094032875
cg03666004,0.924314177211327
cg03667077,0.767131611416199
cg03668274,0.371714275897881
cg03668409,0.933740665782863
cg03668418,0.393079489668396
cg03669298,0.24682878963897
cg03670162,0.499296367720934
cg03670761,0.0445235544307399
cg03671103,0.823293331801535
cg03671849,0.737068265507477
cg03672541,0.882037107099405
cg03673113,0.893638536306799
cg03673311,0.0701457992872989
cg03673687,0.0729741959042396
cg03673751,0.926296127000774
cg03674256,0.794432155019412
cg03675182,0.951398455305598
cg03676044,0.0660484027514834
cg03676512,0.0599824242156456
cg03676977,0.966973535214318
cg03677257,0.356808774784823
cg03677729,0.497610067938312
cg03678139,0.0886440316912974
cg03678173,0.251177021157076
cg03678271,0.493257239036824
cg03678731,0.498000874893388
cg03679521,0.0799094296696704
cg03681470,0.280739800923589
cg03682073,0.545341209727955
cg03682823,0.497628321956151
cg03683496,0.344391934779932
cg03683773,0.961436058155133
cg03684591,0.944550884801107
cg03685180,0.471550483557827
cg03685652,0.9065488955521
cg03686174,0.914338984641012
cg03686643,0.0691484412351099
cg03688394,0.704219002162222
cg03690227,0.450482204948386
cg03690818,0.935871647070859
cg03693556,0.912900888658504
cg03695609,0.556838668135668
cg03696101,0.287190892544162
cg03696706,0.0621694364281929
cg03697136,0.12087671815427
cg03698421,0.897106601244268
cg03698965,0.962074984168122
cg03699276,0.302905534539194
cg03700312,0.952049328284766
cg03700602,0.92469157696355
cg03700961,0.911475838482053
cg03701585,0.639805065768852
cg03701670,0.900602691793055
cg03703325,0.434750767513166
cg03704861,0.0834156074839565
cg03704990,0.366660391866745
cg03705387,0.106463986052384
cg03706094,0.912940843809995
cg03706372,0.818207655333699
cg03706561,0.910125833101958
cg03706830,0.813887160569968
cg03706840,0.116114541910148
cg03707556,0.759045260052364
cg03707960,0.438387054059245
cg03708116,0.757877649411507
cg03708221,0.486467298928627
cg03709033,0.183057573278721
cg03709073,0.681103913876376
cg03710142,0.547540627484084
cg03710447,0.744947916465428
cg03711182,0.0282150056837314
cg03711808,0.0377564966109277
cg03712198,0.896731706431153
cg03717151,0.471483456146023
cg03717201,0.066360892513413
cg03717442,0.702141727398787
cg03718129,0.88581039132634
cg03719089,0.0898042264919051
cg03719598,0.306896356391969
cg03721347,0.552318350277082
cg03721697,0.831268412139726
cg03721768,0.483945819878206
cg03722295,0.500839415498643
cg03722442,0.0118496009340717
cg03723285,0.929950889767923
cg03724408,0.503565402618026
cg03724450,0.902582782527395
cg03724518,0.992843499950749
cg03724838,0.944044571537107
cg03724882,0.505492175884778
cg03724896,0.608957571981986
cg03724931,0.399031901932918
cg03726556,0.111316535187592
cg03727096,0.83999064013142
cg03727787,0.944452785614727
cg03728138,0.950791472353553
cg03729250,0.918305210024765
cg03732545,0.338411931856066
cg03734211,0.107901770238278
cg03734252,0.820131637020983
cg03734571,0.47460469277147
cg03738429,0.839270214511911
cg03738778,0.526864587820925
cg03740595,0.896707434357463
cg03740978,0.00674038439355016
cg03742417,0.0906405804107392
cg03744408,0.536172951047893
cg03745283,0.694209396157283
cg03745994,0.500504390511084
cg03746795,0.826710559513647
cg03746968,0.0450462205127614
cg03746976,0.49793376314766
cg03747401,0.111757235384763
cg03748435,0.967698067713686
cg03748949,0.727261503562052
cg03749109,0.560697823998223
cg03749550,0.159946441400221
cg03750331,0.311520389910652
cg03751003,0.931513328358882
cg03752639,0.290901353833274
cg03752836,0.514673839053734
cg03754039,0.052850957017719
cg03755582,0.18286680099568
cg03756336,0.784307812131128
cg03756692,0.310710771804776
cg03757552,0.0262883908322527
cg03760295,0.56713248131603
cg03760483,0.486733320448623
cg03760813,0.480448438152223
cg03760995,0.938469197621297
cg03761238,0.690117651103473
cg03761512,0.536374696986516
cg03764052,0.13696323827118
cg03764859,0.00576293840719829
cg03765899,0.914486794695329
cg03766252,0.0801446512058818
cg03767531,0.0835900449583076
cg03768031,0.82765260282701
cg03768533,0.927447667931127
cg03769961,0.821927951345168
cg03769983,0.87886718294957
cg03770318,0.12120207316196
cg03770593,0.0654067445303134
cg03770703,0.499485751751816
cg03771840,0.447441105284397
cg03772350,0.110026261265706
cg03773588,0.638734606696623
cg03774415,0.984907700830028
cg03774447,0.919866440108235
cg03775588,0.0254524792211887
cg03777634,0.131843599541568
cg03778558,0.488797263791219
cg03778895,0.0311043076969504
cg03779126,0.45255184720922
cg03779374,0.227183190832238
cg03779702,0.778655634978323
cg03779905,0.126590723971755
cg03780403,0.791492126215133
cg03780980,0.913100973943441
cg03781098,0.478757335549236
cg03781852,0.520936681884265
cg03782417,0.742394035435679
cg03784629,0.931764647664281
cg03784958,0.264844899547067
cg03784976,0.0874308972976441
cg03786140,0.795361954791067
cg03787174,0.916860180833733
cg03787614,0.755537926788458
cg03789534,0.522936854108986
cg03789886,0.110434742193006
cg03791373,0.145698682570276
cg03793581,0.495164545481995
cg03793834,0.0694969895101372
cg03795574,0.479785695212125
cg03795776,0.483465111183577
cg03795866,0.93614137011952
cg03798041,0.948898913178247
cg03798232,0.00925345810041865
cg03798942,0.498431740641265
cg03799825,0.537583775281319
cg03801113,0.515593336723687
cg03802153,0.654350440651612
cg03802507,0.478274677721936
cg03802948,0.477340688129366
cg03803713,0.491150106676301
cg03804354,0.926567772715519
cg03804622,0.85630139243601
cg03804727,0.484844836082332
cg03805199,0.743814903356689
cg03805542,0.698349995430547
cg03806737,0.0888039045361252
cg03807462,0.0455760779808147
cg03808378,0.897906505337374
cg03809296,0.827357611786751
cg03809346,0.257279759213327
cg03810004,0.923714948097236
cg03810626,0.353047522695117
cg03810913,0.0734495713037143
cg03811319,0.235629835142822
cg03811496,0.944495204948597
cg03811583,0.298983943618333
cg03812924,0.780310444277264
cg03814557,0.721799712904505
cg03815476,0.0523449279253785
cg03816209,0.875096616755568
cg03816558,0.513087120415875
cg03817728,0.88094390138075
cg03819692,0.503626162418157
cg03819788,0.898834831497765
cg03820088,0.825867782000034
cg03821480,0.883297697527216
cg03821809,0.941051012632069
cg03822053,0.812739217652422
cg03822661,0.480130498073368
cg03823398,0.491639577495369
cg03824676,0.267176798062979
cg03826688,0.50004707410926
cg03826754,0.934861325241735
cg03827266,0.879965244422675
cg03829908,0.526253174538654
cg03829928,0.0357536647964955
cg03830199,0.0502461702663679
cg03830212,0.158971537660659
cg03830740,0.918126121111221
cg03830866,0.0800533967870213
cg03833239,0.928831234130969
cg03833486,0.887964999612024
cg03833577,0.723129822728026
cg03834124,0.508544306222639
cg03834148,0.605858219846777
cg03834350,0.943078245963322
cg03835304,0.924421501055667
cg03836368,0.878747463566141
cg03837769,0.458569999297243
cg03839241,0.0211777187239378
cg03839639,0.546424320496129
cg03840462,0.253857789666285
cg03842440,0.500581518028896
cg03843323,0.849996004674422
cg03843584,0.0115430629050777
cg03843987,0.945539259444006
cg03844863,0.957515274898368
cg03845687,0.769540248065198
cg03845879,0.863445720590673
cg03846171,0.0494811499405203
cg03846926,0.29127079497628
cg03847707,0.494584588015775
cg03847760,0.0587956764135184
cg03848010,0.924984115100842
cg03848145,0.0362759764920232
cg03849023,0.110009080238947
cg03850155,0.826194282404094
cg03850330,0.895719210881072
cg03851519,0.0414327621991919
cg03852748,0.96683834875579
cg03853119,0.472020914627736
cg03855201,0.870106911459717
cg03855540,0.551663232523524
cg03856216,0.898366747384016
cg03859041,0.666629283108034
cg03859519,0.632790210283349
cg03860580,0.768120982652761
cg03861659,0.749537138467387
cg03861766,0.713407492517229
cg03861974,0.0320027089915485
cg03862352,0.0535357036317894
cg03866292,0.0615936694089204
cg03866689,0.0610644393984915
cg03866914,0.058691902430415
cg03867607,0.537778508499878
cg03869199,0.537659978354034
cg03871262,0.969673200383945
cg03873250,0.501887890530173
cg03873904,0.0324450434605414
cg03874199,0.985165390389124
cg03874489,0.889759888188554
cg03875754,0.0602444927677934
cg03876095,0.952895165983276
cg03877398,0.827267579145481
cg03879673,0.0473301844383195
cg03879772,0.748956009488316
cg03880658,0.977023827883767
cg03880910,0.543766926471788
cg03881351,0.56568366080676
cg03881867,0.496663784178164
cg03882036,0.209292911455058
cg03882802,0.980989506402422
cg03883083,0.752015177319306
cg03883331,0.934402600429614
cg03883593,0.890722536010422
cg03885761,0.638424659937285
cg03886135,0.458992215304453
cg03886239,0.100545719697619
cg03886681,0.503066883428066
cg03887528,0.488941430157164
cg03888920,0.0448130718693195
cg03889044,0.488256002328057
cg03890326,0.58687894948108
cg03890794,0.741964746301763
cg03891319,0.487321442493007
cg03892212,0.0633606231846744
cg03892873,0.574556417279921
cg03893949,0.91380152816957
cg03894805,0.571145861211158
cg03894990,0.504890173997119
cg03895257,0.124905693433193
cg03896419,0.936138483465333
cg03896934,0.524563498138157
cg03897040,0.900498285887311
cg03898602,0.027298032761619
cg03899288,0.573764490476815
cg03899760,0.221268719993477
cg03900224,0.400412575001667
cg03901389,0.790803497428996
cg03901835,0.496666075509871
cg03901868,0.0878013243957578
cg03901956,0.953611824676656
cg03902375,0.54542496185193
cg03902953,0.930142039855151
cg03904814,0.838461518152919
cg03904834,0.609448289809075
cg03905052,0.870236787699311
cg03905608,0.792780580349769
cg03905612,0.911663005585238
cg03905867,0.109203784664763
cg03905970,0.774902752204506
cg03906023,0.0453576272894285
cg03907471,0.93183645656565
cg03908741,0.521523663780767
cg03908972,0.882513754377811
cg03909039,0.340778537962054
cg03909395,0.904698892379814
cg03909491,0.880982563017287
cg03909657,0.895488681882208
cg03910620,0.502742237569321
cg03910721,0.922874617747409
cg03912137,0.591871272029993
cg03912320,0.914560058214192
cg03913353,0.964954601417092
cg03913551,0.545728204096249
cg03914207,0.4952108309714
cg03914308,0.707407402118192
cg03915476,0.855140504671742
cg03915996,0.958475818286482
cg03917138,0.511750973258006
cg03917189,0.929753458331455
cg03917360,0.809375749223934
cg03918304,0.094630363882148
cg03918464,0.868095400675482
cg03919675,0.93973332621225
cg03920533,0.430197321227042
cg03920701,0.871430898566286
cg03921247,0.932707444738888
cg03922726,0.180800383215594
cg03924819,0.033449923106144
cg03925018,0.491202942352348
cg03925327,0.0333199339278437
cg03926377,0.894466989883693
cg03926422,0.487915226133035
cg03927039,0.764368914027967
cg03927473,0.0780242548477018
cg03927796,0.312035156538051
cg03928893,0.463650439270304
cg03929330,0.95320084358199
cg03929725,0.956060792051601
cg03929796,0.499462399815488
cg03930257,0.937147345635372
cg03931263,0.494785417753205
cg03932026,0.439901130842617
cg03932150,0.477080585646041
cg03932317,0.151036181133294
cg03932441,0.0503139176300361
cg03933842,0.881489914931213
cg03934886,0.830498695049547
cg03934905,0.147363206500932
cg03937152,0.809425393230266
cg03937463,0.856816504539874
cg03937711,0.0698584539864661
cg03938432,0.183856806164702
cg03940337,0.259325808373177
cg03940893,0.914770849967141
cg03941011,0.0538986084180306
cg03942000,0.770461758238435
cg03945566,0.324602004579779
cg03946394,0.538239586549554
cg03947362,0.460269116610694
cg03948541,0.465459891629069
cg03948870,0.080058213232465
cg03950161,0.21173728465517
cg03950925,0.779890655378954
cg03951173,0.0187355206887186
cg03951543,0.0566883304322383
cg03951988,0.797577920265665
cg03952104,0.516985993258266
cg03952681,0.901415662227306
cg03953623,0.938910201012061
cg03954182,0.54064105708552
cg03956141,0.376536240576249
cg03956142,0.842450488214
cg03956465,0.906925494082917
cg03956556,0.933203122933912
cg03957108,0.0621446060753138
cg03957288,0.965032363671674
cg03957712,0.86789669967702
cg03957964,0.0442552318408468
cg03959652,0.945109171546152
cg03960643,0.593860836681867
cg03960951,0.0412700383652194
cg03962019,0.491496368445756
cg03962027,0.744829795002671
cg03962396,0.00848073176688446
cg03963772,0.15452543572596
cg03964231,0.969179009707796
cg03964283,0.588839543763758
cg03964556,0.921144847095392
cg03966402,0.173600402554381
cg03967706,0.83688259273912
cg03968445,0.758539637910107
cg03969757,0.909700241158044
cg03972038,0.912799613031829
cg03972287,0.867037843842502
cg03972619,0.959326242477134
cg03972751,0.891406921341598
cg03972931,0.375966265823438
cg03974092,0.489511191184479
cg03974928,0.910438488452628
cg03976212,0.00820549579043094
cg03977237,0.673364152121323
cg03977782,0.493885887891965
cg03979344,0.611140036155808
cg03981006,0.483941638490905
cg03981213,0.663442064508889
cg03983243,0.620122747401792
cg03984502,0.489373861225529
cg03985370,0.90522372892888
cg03986120,0.0837859816647592
cg03986375,0.820498587058445
cg03986600,0.786019832641688
cg03989617,0.473733527310247
cg03989701,0.861411223517429
cg03989854,0.50429512122521
cg03990624,0.968266775837293
cg03990706,0.650694865576319
cg03991032,0.0556337452475369
cg03991512,0.494914541480244
cg03991594,0.638614451175242
cg03991667,0.925269236012958
cg03992638,0.479169287602047
cg03993410,0.903585661219877
cg03995116,0.536888075887057
cg03996297,0.897292292539594
cg03998126,0.640804417695974
cg03999123,0.877540465701322
cg04001264,0.91823125826139
cg04004007,0.475299825626954
cg04004289,0.100927988238644
cg04005032,0.0768359359671956
cg04007179,0.500203503648332
cg04007936,0.503711254733694
cg04008656,0.0096957246386827
cg04010303,0.915924432950482
cg04010581,0.753595437779378
cg04012975,0.912915319033897
cg04014330,0.495315391042585
cg04014889,0.495630515744526
cg04015779,0.496239519033873
cg04016300,0.876000457627966
cg04016348,0.328492416525032
cg04016899,0.929141982260506
cg04016956,0.116152153172809
cg04017541,0.477423139056945
cg04019067,0.96728919204556
cg04019195,0.836611904454827
cg04019442,0.498133378562769
cg04019669,0.0743673441269022
cg04021995,0.403605790537148
cg04023117,0.67671963678478
cg04023684,0.914044553643222
cg04023996,0.11989879892423
cg04024969,0.941236819896316
cg04025518,0.846025517783634
cg04025581,0.931752144184673
cg04028233,0.106937631439228
cg04028333,0.0975570641878972
cg04030186,0.191465300063293
cg04030203,0.920399378779313
cg04031656,0.4988862935829
cg04036118,0.859446547106621
cg04036479,0.670541310990184
cg04037485,0.481739791831815
cg04037898,0.908290640844054
cg04038594,0.194611037639487
cg04040316,0.574032033388542
cg04040539,0.941408933260735
cg04041064,0.758701284919158
cg04041294,0.040727895483672
cg04041705,0.554472151207557
cg04043112,0.744297674607203
cg04043868,0.933348121076169
cg04045637,0.866691557427671
cg04045776,0.481081267372441
cg04046171,0.741826653731426
cg04048194,0.805652814393171
cg04048321,0.392437804054717
cg04049086,0.711238552442085
cg04049246,0.773889727445816
cg04050203,0.970329996366234
cg04050463,0.496092877846988
cg04050843,0.097208657750125
cg04051089,0.887762861629767
cg04051488,0.86184011393673
cg04051518,0.707140697596898
cg04051536,0.934142325393719
cg04054412,0.447701832945493
cg04056525,0.81378365739615
cg04056615,0.509834011987546
cg04057430,0.278837301291376
cg04057956,0.505228928255029
cg04058245,0.933353896335965
cg04058551,0.508112276155423
cg04060154,0.475772013223126
cg04060219,0.0262645339493397
cg04060381,0.49512830398585
cg04060562,0.673177554332651
cg04061729,0.227311334871525
cg04062007,0.849501894633574
cg04062576,0.497890102684477
cg04062948,0.074244587754283
cg04063568,0.96943176983895
cg04064013,0.92606180538695
cg04065686,0.936359090965139
cg04067458,0.860173129785976
cg04067678,0.898279235414477
cg04067698,0.778764707810993
cg04068216,0.326783578741256
cg04068658,0.768845139211136
cg04069056,0.752284463360072
cg04069552,0.92417056044046
cg04070150,0.0817266246618309
cg04070435,0.740782892498641
cg04071434,0.960505012977243
cg04071836,0.958505491845665
cg04074570,0.466308384381964
cg04077179,0.958583458097481
cg04080314,0.941023603035148
cg04080945,0.907375380872833
cg04081874,0.809889687220301
cg04081978,0.539932908938842
cg04083183,0.922666709239531
cg04083403,0.503568679993396
cg04084157,0.0853929162093493
cg04084271,0.877053991296272
cg04084590,0.491855931745433
cg04084821,0.890175775368843
cg04084909,0.689179053363475
cg04086827,0.661175935830613
cg04086891,0.82113225234292
cg04087608,0.496257707671852
cg04087693,0.0409902070998229
cg04088433,0.486719984405737
cg04088732,0.921007877422718
cg04091748,0.335759802779334
cg04091966,0.041832213147788
cg04093430,0.853051865766688
cg04093455,0.919218183334967
cg04094160,0.494294241300129
cg04094567,0.936396589131081
cg04095564,0.0830357712072092
cg04097289,0.566809147815335
cg04098553,0.688268971106624
cg04098618,0.945606376181852
cg04098967,0.420619850430931
cg04099562,0.496022156091924
cg04099803,0.515522977385293
cg04100724,0.0715845586868316
cg04101484,0.873008564225474
cg04102018,0.259637814955619
cg04102082,0.923445185087699
cg04102296,0.717744663109241
cg04102896,0.677176776230017
cg04102944,0.835944587724167
cg04103301,0.965507307479164
cg04103518,0.943139612338355
cg04104385,0.496761377539884
cg04104463,0.489103585331412
cg04104673,0.493590989066859
cg04104679,0.0888753901436254
cg04105396,0.775628624634974
cg04105754,0.755213919942476
cg04106641,0.0342788069305221
cg04107706,0.493976849963373
cg04108086,0.103136462504791
cg04108195,0.832234409117775
cg04109263,0.266928194565497
cg04110052,0.977802231478044
cg04110571,0.49558001193047
cg04110765,0.448889024027404
cg04111154,0.432199633367046
cg04111974,0.940273450362739
cg04112554,0.0672520804147019
cg04113348,0.480062647150723
cg04115680,0.493425785756405
cg04115989,0.811483345581239
cg04117116,0.0175005889599537
cg04117529,0.625622706263933
cg04117904,0.913738035116368
cg04118146,0.906309668636629
cg04118160,0.954121369670731
cg04118365,0.782480564687923
cg04118889,0.534834780525753
cg04121186,0.190503357144754
cg04121944,0.0083486608383371
cg04121983,0.495711962455827
cg04122028,0.868888608140887
cg04122115,0.95961587289313
cg04123138,0.00985739535366177
cg04123667,0.662052745019253
cg04123958,0.592157141357085
cg04124389,0.0676820864531468
cg04124729,0.946202574129048
cg04125700,0.0851377419410285
cg04126539,0.219961444211817
cg04126866,0.490890414514476
cg04128614,0.0120984204771207
cg04129576,0.936625613766257
cg04130516,0.955302561525292
cg04130555,0.948196297640842
cg04130591,0.906879287170906
cg04130851,0.918008973912032
cg04130971,0.0274523994862566
cg04131018,0.493027955887523
cg04131468,0.0477647852707286
cg04131501,0.0217760092102865
cg04132830,0.733423903670779
cg04134624,0.0356006329542045
cg04135292,0.176210482304671
cg04135908,0.856864760738763
cg04136305,0.940609136921424
cg04137710,0.835052381264952
cg04137806,0.511459586856849
cg04138506,0.152258098730811
cg04141188,0.166946134635888
cg04141390,0.974349083470151
cg04142398,0.580407204421556
cg04144598,0.485000655157675
cg04145519,0.228782138043909
cg04145791,0.274287962168129
cg04146048,0.525505102011381
cg04147092,0.448508037880477
cg04147618,0.736919017238936
cg04148340,0.308091615737659
cg04148867,0.940835143024688
cg04149186,0.585847401965692
cg04149449,0.848045103504462
cg04149829,0.469671676045836
cg04150055,0.05175416841123
cg04150308,0.915661242809924
cg04153067,0.88449207353642
cg04153882,0.50699352175189
cg04153971,0.945880599035508
cg04154104,0.922136781488007
cg04154281,0.533989088591754
cg04154445,0.0516560952744367
cg04156520,0.748688155577954
cg04158630,0.480976923147887
cg04161431,0.0986552612497938
cg04162275,0.893753329042965
cg04162316,0.373868445665002
cg04163896,0.115651015354371
cg04165624,0.50218447298294
cg04166812,0.0632573345326942
cg04167064,0.154316217309773
cg04167324,0.755135108868206
cg04168436,0.805227032599438
cg04168829,0.68512862548535
cg04168924,0.906516402620712
cg04169469,0.496732494258514
cg04169476,0.0424011473381699
cg04169770,0.859953050174595
cg04170233,0.491940111748796
cg04171392,0.192943695014595
cg04173950,0.929897772976544
cg04174442,0.637553604490833
cg04175509,0.937418655950562
cg04175582,0.953661324668181
cg04175952,0.829787704574674
cg04176022,0.883822211142339
cg04176516,0.113202567738955
cg04177975,0.928778953116567
cg04178407,0.832917167633802
cg04179740,0.489327842012041
cg04181061,0.855214423356426
cg04181115,0.746322103296653
cg04181812,0.400395448967755
cg04182635,0.546247376444198
cg04182655,0.940748591394442
cg04184175,0.241154744158412
cg04186556,0.756225131540553
cg04188260,0.488040094418927
cg04189112,0.892927151853098
cg04189329,0.127993097943815
cg04190578,0.946630458982296
cg04190606,0.130350727725964
cg04191285,0.821348501405432
cg04191885,0.0240916816846397
cg04192455,0.125674108576572
cg04192711,0.941939538195674
cg04192879,0.478584319607084
cg04193235,0.063862874633317
cg04193285,0.964771310593349
cg04193717,0.652182023700091
cg04195373,0.811683203963251
cg04195911,0.89810794645122
cg04196288,0.953690250830575
cg04196919,0.959456316378558
cg04196926,0.941756727772183
cg04197544,0.682730150543387
cg04197789,0.542274381836143
cg04197976,0.773348075739261
cg04198597,0.862966038348342
cg04198941,0.119933320550227
cg04199297,0.0226088649182504
cg04200591,0.831711837314813
cg04201234,0.463068742337191
cg04201608,0.913588943700776
cg04202135,0.188182090274296
cg04202209,0.598527300141544
cg04203737,0.488562883132371
cg04203883,0.0491875617730637
cg04204168,0.0533728816520221
cg04205043,0.530062113983999
cg04206122,0.962295599987266
cg04206337,0.0359271730030786
cg04207200,0.503752082295727
cg04207566,0.0808153992989511
cg04207618,0.975882563535556
cg04207821,0.766816612866909
cg04209170,0.786695299511532
cg04209192,0.430927046944134
cg04209727,0.484410501228703
cg04211240,0.271247623246793
cg04211440,0.106841170773193
cg04213448,0.743554968891383
cg04214310,0.937773951396303
cg04215507,0.921995697648931
cg04218899,0.0343603142142195
cg04220619,0.832314469366579
cg04221461,0.40404849668246
cg04221597,0.61676389352879
cg04221741,0.729519409200661
cg04222851,0.881278682207339
cg04225626,0.48628332678627
cg04226139,0.876033669751488
cg04226429,0.333717773689667
cg04226713,0.969030210001859
cg04227740,0.648965178018935
cg04228083,0.573042471081743
cg04228573,0.0604338843775154
cg04231169,0.852389723999857
cg04232475,0.292226540983706
cg04234156,0.0288915237624342
cg04235854,0.8323939962636
cg04236764,0.916975699653674
cg04237451,0.0704705309657436
cg04237581,0.854837926520902
cg04240809,0.923432935690587
cg04241421,0.0428970459614809
cg04241940,0.70430495049752
cg04243635,0.192801183842063
cg04244133,0.961001186478372
cg04244970,0.499021493916964
cg04245317,0.886219617491773
cg04246600,0.766240657163238
cg04247657,0.495271664494099
cg04248528,0.35828825928534
cg04249847,0.924991834544315
cg04250758,0.706393222982593
cg04250847,0.0549340791068321
cg04251980,0.476064980811243
cg04252879,0.952782934207416
cg04254211,0.0324758144743898
cg04254410,0.395540855250708
cg04255022,0.0157751770119126
cg04255554,0.272075867274182
cg04256367,0.694418241258971
cg04256768,0.934389496028086
cg04256838,0.925714610202901
cg04257237,0.918240886291895
cg04257609,0.939110160202158
cg04258655,0.826681558689504
cg04259392,0.873535096952964
cg04260531,0.198189738181736
